#T	E	M
0.0001	-4	1
0.1001	-4	1
0.2001	-4	1
0.3001	-4	1
0.4001	-4	1
0.5001	-4	1
0.6001	-3.99998	0.999998
0.7001	-3.99984	0.99998
0.8001	-3.9993	0.99991
0.9001	-3.99752	0.999689
1.0001	-3.99428	0.999267
1.1001	-3.98778	0.998428
1.2001	-3.97683	0.99698
1.3001	-3.96162	0.994918
1.4001	-3.93434	0.99108
1.5001	-3.9029	0.986603
1.6001	-3.85694	0.979732
1.7001	-3.79723	0.970069
1.8001	-3.72254	0.957671
1.9001	-3.62229	0.938747
2.0001	-3.49533	0.912323
2.1001	-3.32195	0.868565
2.2001	-3.10045	0.792055
2.3001	-2.76861	0.593989
2.4001	-2.42877	0.213032
2.5001	-2.21028	0.0219812
2.6001	-2.05282	-0.0102119
2.7001	-1.92468	0.000520469
2.8001	-1.8191	-0.0045934
2.9001	-1.7139	-0.00134424
3.0001	-1.63404	0.00245217
3.1001	-1.56067	-0.00593607
3.2001	-1.48933	0.00197518
3.3001	-1.42976	-0.00373131
3.4001	-1.3701	0.000109473
3.5001	-1.32459	0.00142318
3.6001	-1.26812	-0.000743496
3.7001	-1.22297	0.00384953
3.8001	-1.187	-0.00109035
3.9001	-1.15066	-0.00204197
4.0001	-1.12133	-0.00313223
4.1001	-1.08628	0.00152545
4.2001	-1.05666	-0.00443525
4.3001	-1.02556	0.00446336
4.4001	-0.990522	0.000737773
4.5001	-0.970472	0.00127814
4.6001	-0.949992	0.00108379
4.7001	-0.927281	-0.00334182
4.8001	-0.887844	0.00175703
4.9001	-0.875732	0.000429434
