-5	-5	0
-5	-4.95	0
-5	-4.9	0
-5	-4.85	0
-5	-4.8	0
-5	-4.75	0
-5	-4.7	0
-5	-4.65	0
-5	-4.6	0
-5	-4.55	0
-5	-4.5	0
-5	-4.45	0
-5	-4.4	0
-5	-4.35	0
-5	-4.3	0
-5	-4.25	0
-5	-4.2	0
-5	-4.15	0
-5	-4.1	0
-5	-4.05	0
-5	-4	0
-5	-3.95	0
-5	-3.9	0
-5	-3.85	0
-5	-3.8	0
-5	-3.75	0
-5	-3.7	0
-5	-3.65	0
-5	-3.6	0
-5	-3.55	0
-5	-3.5	0
-5	-3.45	0
-5	-3.4	0
-5	-3.35	0
-5	-3.3	0
-5	-3.25	0
-5	-3.2	0
-5	-3.15	0
-5	-3.1	0
-5	-3.05	0
-5	-3	0
-5	-2.95	0
-5	-2.9	0
-5	-2.85	0
-5	-2.8	0
-5	-2.75	0
-5	-2.7	0
-5	-2.65	0
-5	-2.6	0
-5	-2.55	0
-5	-2.5	0
-5	-2.45	0
-5	-2.4	0
-5	-2.35	0
-5	-2.3	0
-5	-2.25	0
-5	-2.2	0
-5	-2.15	0
-5	-2.1	0
-5	-2.05	0
-5	-2	0
-5	-1.95	0
-5	-1.9	0
-5	-1.85	0
-5	-1.8	0
-5	-1.75	0
-5	-1.7	0
-5	-1.65	0
-5	-1.6	0
-5	-1.55	0
-5	-1.5	0
-5	-1.45	0
-5	-1.4	0
-5	-1.35	0
-5	-1.3	0
-5	-1.25	0
-5	-1.2	0
-5	-1.15	0
-5	-1.1	0
-5	-1.05	0
-5	-1	0
-5	-0.95	0
-5	-0.9	0
-5	-0.85	0
-5	-0.8	0
-5	-0.75	0
-5	-0.7	0
-5	-0.65	0
-5	-0.6	0
-5	-0.55	0
-5	-0.5	0
-5	-0.45	0
-5	-0.4	0
-5	-0.35	0
-5	-0.3	0
-5	-0.25	0
-5	-0.2	0
-5	-0.15	0
-5	-0.1	0
-5	-0.05	0
-5	0	0
-5	0.05	0
-5	0.1	0
-5	0.15	0
-5	0.2	0
-5	0.25	0
-5	0.3	0
-5	0.35	0
-5	0.4	0
-5	0.45	0
-5	0.5	0
-5	0.55	0
-5	0.6	0
-5	0.65	0
-5	0.7	0
-5	0.75	0
-5	0.8	0
-5	0.85	0
-5	0.9	0
-5	0.95	0
-5	1	0
-5	1.05	0
-5	1.1	0
-5	1.15	0
-5	1.2	0
-5	1.25	0
-5	1.3	0
-5	1.35	0
-5	1.4	0
-5	1.45	0
-5	1.5	0
-5	1.55	0
-5	1.6	0
-5	1.65	0
-5	1.7	0
-5	1.75	0
-5	1.8	0
-5	1.85	0
-5	1.9	0
-5	1.95	0
-5	2	0
-5	2.05	0
-5	2.1	0
-5	2.15	0
-5	2.2	0
-5	2.25	0
-5	2.3	0
-5	2.35	0
-5	2.4	0
-5	2.45	0
-5	2.5	0
-5	2.55	0
-5	2.6	0
-5	2.65	0
-5	2.7	0
-5	2.75	0
-5	2.8	0
-5	2.85	0
-5	2.9	0
-5	2.95	0
-5	3	0
-5	3.05	0
-5	3.1	0
-5	3.15	0
-5	3.2	0
-5	3.25	0
-5	3.3	0
-5	3.35	0
-5	3.4	0
-5	3.45	0
-5	3.5	0
-5	3.55	0
-5	3.6	0
-5	3.65	0
-5	3.7	0
-5	3.75	0
-5	3.8	0
-5	3.85	0
-5	3.9	0
-5	3.95	0
-5	4	0
-5	4.05	0
-5	4.1	0
-5	4.15	0
-5	4.2	0
-5	4.25	0
-5	4.3	0
-5	4.35	0
-5	4.4	0
-5	4.45	0
-5	4.5	0
-5	4.55	0
-5	4.6	0
-5	4.65	0
-5	4.7	0
-5	4.75	0
-5	4.8	0
-5	4.85	0
-5	4.9	0
-5	4.95	0
-4.95	-5	0
-4.95	-4.95	1.33207e-92
-4.95	-4.9	7.3771e-92
-4.95	-4.85	1.80733e-91
-4.95	-4.8	7.32088e-91
-4.95	-4.75	2.15435e-90
-4.95	-4.7	5.14893e-90
-4.95	-4.65	1.0834e-89
-4.95	-4.6	2.0949e-89
-4.95	-4.55	3.81448e-89
-4.95	-4.5	6.63934e-89
-4.95	-4.45	1.11557e-88
-4.95	-4.4	1.82173e-88
-4.95	-4.35	2.90531e-88
-4.95	-4.3	4.54127e-88
-4.95	-4.25	6.97627e-88
-4.95	-4.2	1.05548e-87
-4.95	-4.15	1.57538e-87
-4.95	-4.1	2.32284e-87
-4.95	-4.05	3.38715e-87
-4.95	-4	4.88906e-87
-4.95	-3.95	6.99082e-87
-4.95	-3.9	9.90885e-87
-4.95	-3.85	1.393e-86
-4.95	-3.8	1.94321e-86
-4.95	-3.75	2.69096e-86
-4.95	-3.7	3.70057e-86
-4.95	-3.65	5.05526e-86
-4.95	-3.6	6.86199e-86
-4.95	-3.55	9.25756e-86
-4.95	-3.5	1.24159e-85
-4.95	-3.45	1.65569e-85
-4.95	-3.4	2.19572e-85
-4.95	-3.35	2.89629e-85
-4.95	-3.3	3.80044e-85
-4.95	-3.25	4.96147e-85
-4.95	-3.2	6.44499e-85
-4.95	-3.15	8.3314e-85
-4.95	-3.1	1.07186e-84
-4.95	-3.05	1.37254e-84
-4.95	-3	1.7495e-84
-4.95	-2.95	2.21993e-84
-4.95	-2.9	2.80432e-84
-4.95	-2.85	3.52706e-84
-4.95	-2.8	4.41691e-84
-4.95	-2.75	5.5077e-84
-4.95	-2.7	6.83897e-84
-4.95	-2.65	8.4567e-84
-4.95	-2.6	1.04141e-83
-4.95	-2.55	1.27724e-83
-4.95	-2.5	1.56015e-83
-4.95	-2.45	1.89813e-83
-4.95	-2.4	2.30018e-83
-4.95	-2.35	2.77646e-83
-4.95	-2.3	3.33831e-83
-4.95	-2.25	3.99836e-83
-4.95	-2.2	4.77054e-83
-4.95	-2.15	5.67018e-83
-4.95	-2.1	6.71396e-83
-4.95	-2.05	7.92e-83
-4.95	-2	9.30776e-83
-4.95	-1.95	1.0898e-82
-4.95	-1.9	1.27128e-82
-4.95	-1.85	1.47753e-82
-4.95	-1.8	1.71095e-82
-4.95	-1.75	1.97404e-82
-4.95	-1.7	2.26932e-82
-4.95	-1.65	2.59935e-82
-4.95	-1.6	2.96668e-82
-4.95	-1.55	3.3738e-82
-4.95	-1.5	3.82309e-82
-4.95	-1.45	4.31682e-82
-4.95	-1.4	4.85706e-82
-4.95	-1.35	5.44561e-82
-4.95	-1.3	6.08401e-82
-4.95	-1.25	6.77341e-82
-4.95	-1.2	7.51456e-82
-4.95	-1.15	8.30775e-82
-4.95	-1.1	9.15273e-82
-4.95	-1.05	1.00487e-81
-4.95	-1	1.09942e-81
-4.95	-0.95	1.19872e-81
-4.95	-0.9	1.30249e-81
-4.95	-0.85	1.41038e-81
-4.95	-0.8	1.52198e-81
-4.95	-0.75	1.6368e-81
-4.95	-0.7	1.75428e-81
-4.95	-0.65	1.87378e-81
-4.95	-0.6	1.99463e-81
-4.95	-0.55	2.11607e-81
-4.95	-0.5	2.23731e-81
-4.95	-0.45	2.3575e-81
-4.95	-0.4	2.47577e-81
-4.95	-0.35	2.59121e-81
-4.95	-0.3	2.70292e-81
-4.95	-0.25	2.80999e-81
-4.95	-0.2	2.9115e-81
-4.95	-0.15	3.00658e-81
-4.95	-0.1	3.0944e-81
-4.95	-0.05	3.17415e-81
-4.95	0	3.2451e-81
-4.95	0.05	3.3066e-81
-4.95	0.1	3.35806e-81
-4.95	0.15	3.39899e-81
-4.95	0.2	3.42902e-81
-4.95	0.25	3.44786e-81
-4.95	0.3	3.45532e-81
-4.95	0.35	3.45136e-81
-4.95	0.4	3.43602e-81
-4.95	0.45	3.40946e-81
-4.95	0.5	3.37197e-81
-4.95	0.55	3.32391e-81
-4.95	0.6	3.26575e-81
-4.95	0.65	3.19808e-81
