0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0001
7	0.0
8	0.0001
9	0.0007
10	0.0
11	0.0002
12	0.0004
13	0.0003
14	0.0005
15	0.0008
16	0.0011
17	0.0007
18	0.002
19	0.0018
20	0.0012
21	0.0017
22	0.0014
23	0.0026
24	0.0029
25	0.003
26	0.0055
27	0.0053
28	0.0053
29	0.0074
30	0.0098
31	0.0106
32	0.0085
33	0.014
34	0.0145
35	0.0192
36	0.0174
37	0.0202
38	0.0205
39	0.0213
40	0.0268
41	0.0219
42	0.028
43	0.0301
44	0.0333
45	0.0355
46	0.0343
47	0.0293
48	0.0347
49	0.0756
50	0.0289
51	0.0386
52	0.0328
53	0.0347
54	0.0363
55	0.0305
56	0.0318
57	0.0253
58	0.0276
59	0.0232
60	0.0197
61	0.0213
62	0.0138
63	0.0161
64	0.0142
65	0.0095
66	0.0088
67	0.0076
68	0.0079
69	0.005
70	0.0042
71	0.002
72	0.0023
73	0.0017
74	0.0016
75	0.001
76	0.0007
77	0.0005
78	0.0009
79	0.0002
80	0.0002
81	0.0003
82	0.0
83	0.0001
84	0.0002
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
